account_id,account_age_days,monthly_txn_count,avg_txn_amount,inward_txn_count,outward_txn_count,inward_amount,outward_amount,unique_senders,unique_receivers,cash_withdrawal_count,rapid_transfer_count,night_txn_ratio,new_beneficiary_count,geo_change_count,failed_login_count,device_change_count,balance_velocity,label
ACC05911,897,20,2087.25,11,9,30037.84,17087.1,2,5,3,2,0.0178,0,1,2,0,0.3043,0
ACC05912,557,312,5650.92,164,148,950550.1,886130.57,134,139,20,123,0.1531,19,3,4,5,0.86,1
ACC05913,24,126,8395.44,87,39,849596.0,279585.89,50,23,14,44,0.3021,30,2,5,1,0.9394,1
ACC05914,2054,68,4983.93,34,34,136940.1,161138.59,16,23,2,2,0.0472,1,1,3,0,0.297,0
ACC05915,1705,47,1228.44,20,27,22196.8,37741.27,10,16,3,3,0.0599,0,0,2,1,0.356,0
ACC05916,379,148,11691.42,86,62,1131271.24,661993.31,68,62,17,51,0.2559,22,12,7,2,0.7901,1
ACC05917,308,22,1866.37,10,12,16593.32,26124.78,6,11,1,2,0.0737,1,0,1,1,0.6375,0
ACC05918,112,314,15073.18,191,123,3010035.59,2037736.3,167,122,11,106,0.4235,22,4,0,1,0.9081,1
ACC05919,57,730,23111.06,572,158,13909741.03,4535752.4,481,158,8,258,0.6211,25,4,3,4,0.8491,1
ACC05920,525,89,4331.03,33,56,164399.78,306652.72,16,25,1,4,0.018,3,0,0,0,0.4174,0
ACC05921,1797,67,898.47,26,41,24706.0,40164.77,9,31,1,1,0.0242,1,1,0,3,0.3616,0
ACC05922,66,221,8495.49,171,50,1735008.68,383331.77,154,29,10,64,0.337,22,4,2,4,0.9103,1
ACC05923,237,205,11126.36,128,77,1778328.48,1014495.81,114,68,17,66,0.3198,13,8,2,5,0.9535,1
ACC05924,709,34,5475.29,21,13,105521.62,60728.4,5,11,2,4,0.0584,0,0,1,0,0.2013,0
ACC05925,126,396,14555.07,285,111,4712631.73,1983138.47,234,69,8,135,0.2715,23,7,5,8,0.9236,1
ACC05926,1064,54,1634.95,25,29,49955.01,36542.62,11,9,2,4,0.0592,3,0,0,0,0.293,0
ACC05927,1382,102,2570.96,60,42,204370.56,131428.68,36,16,2,2,0.0268,3,2,1,0,0.2621,0
ACC05928,724,35,2229.49,12,23,24810.22,60639.07,2,11,2,0,0.1065,1,1,0,0,0.533,0
ACC05929,1713,64,1752.7,34,30,51161.24,43310.15,24,13,3,3,0.0218,2,1,3,0,0.2819,0
ACC05930,762,62,1930.08,24,38,57049.24,61254.38,9,13,2,2,0.049,0,2,1,1,0.1114,0
ACC05931,68,217,13538.44,130,87,2027204.0,1112228.99,118,87,12,82,0.5128,21,5,7,5,0.8407,1
ACC05932,780,127,3339.03,55,72,168745.15,206646.83,19,39,0,2,0.0189,2,0,2,3,0.2273,0
ACC05933,179,187,7602.38,132,55,956838.32,488468.48,102,44,17,86,0.2823,28,10,5,7,0.5499,1
ACC05934,113,54,9841.72,36,18,322655.95,216003.95,36,7,14,23,0.1786,18,4,6,1,0.673,1
ACC05935,530,260,3669.83,164,96,675730.39,433761.89,116,70,15,112,0.2498,31,8,3,2,0.9634,1
ACC05936,558,76,1407.62,47,29,67411.3,41481.62,24,10,2,0,0.1043,0,0,1,1,0.2819,0
ACC05937,488,80,2242.43,42,38,86590.54,78600.99,16,24,1,2,0.0478,2,0,0,1,0.2846,0
ACC05938,1099,44,9568.72,20,24,252440.36,186378.0,13,14,1,2,0.0672,3,1,4,0,0.234,0
ACC05939,201,377,8391.9,189,188,1500072.87,1850615.75,149,157,18,139,0.6772,22,8,4,5,0.831,1
ACC05940,496,30,5794.19,11,19,49316.71,97543.04,10,6,2,2,0.0326,1,0,2,0,0.2122,0
ACC05941,797,73,4061.62,40,33,149457.78,161219.88,18,14,4,1,0.1101,2,1,3,1,0.0831,0
ACC05942,522,44,4173.25,25,19,117546.73,74952.19,14,9,3,0,0.0813,0,0,2,0,0.3035,0
ACC05943,439,57,2796.92,31,26,83649.76,75824.75,9,21,1,2,0.0221,0,0,1,1,0.3251,0
ACC05944,811,24,8409.16,13,11,122412.58,98965.96,3,7,3,1,0.0503,2,0,0,1,0.2331,0
ACC05945,1698,40,1910.39,23,17,48308.39,34550.05,17,9,3,3,0.1659,2,1,1,1,0.2115,0
ACC05946,1182,25,1826.36,14,11,25351.99,16433.86,3,10,2,1,0.0282,1,1,2,0,0.3275,0
ACC05947,668,35,1278.88,19,16,19894.86,25831.12,11,16,0,5,0.0445,4,0,1,0,0.2144,0
ACC05948,311,583,16216.88,444,139,8466114.1,2297415.48,381,122,16,215,0.4097,32,6,6,7,0.8691,1
ACC05949,84,252,9901.76,129,123,1486875.48,1467092.61,129,107,18,87,0.4955,22,8,4,5,0.8527,1
ACC05950,575,56,2734.88,27,29,67714.59,72590.23,5,22,1,2,0.015,1,0,2,1,0.4902,0
ACC05951,137,36,1907.06,22,14,53274.01,24684.95,12,3,5,5,0.0579,2,1,1,1,0.1899,0
ACC05952,213,482,10780.6,276,206,2881354.66,2245934.0,228,206,9,203,0.1978,23,9,5,6,0.6022,1
ACC05953,1136,34,1101.72,14,20,15988.04,24396.66,14,10,3,1,0.0084,1,1,1,0,0.3653,0
ACC05954,905,17,13878.28,10,7,119567.78,68459.87,5,2,1,1,0.015,2,0,2,1,0.4183,0
ACC05955,82,357,12146.49,223,134,3101488.54,1980550.25,190,115,8,133,0.2264,18,9,6,5,0.8537,1
ACC05956,274,38,2528.92,18,20,57832.16,59778.14,7,9,2,0,0.0187,0,0,1,0,0.3376,0
ACC05957,59,145,22920.35,76,69,1586111.56,1843374.12,36,47,10,52,0.3711,31,7,6,4,0.863,1
ACC05958,2481,96,2705.92,43,53,114555.65,162216.7,15,30,1,3,0.0169,1,0,2,0,0.113,0
ACC05959,353,26,3873.22,13,13,47310.43,42037.25,11,3,0,0,0.0495,2,2,0,1,0.1087,0
ACC05960,106,139,16693.73,103,36,2007439.56,702567.88,72,8,19,58,0.4679,29,7,8,2,0.7828,1
ACC05961,504,216,2503.96,81,135,256993.26,269687.77,45,72,3,1,0.0514,0,1,0,0,0.329,0
ACC05962,433,49,1604.1,29,20,62262.37,37755.52,19,14,1,1,0.0179,1,1,2,0,0.2995,0
ACC05963,2567,39,926.53,23,16,18929.33,16703.05,14,10,0,0,0.0286,0,1,0,0,0.0433,0
ACC05964,41,207,14345.42,123,84,1721608.77,1082431.13,123,84,16,87,0.4361,24,7,2,3,0.9756,1
ACC05965,42,279,16511.81,222,57,4515460.11,995206.03,181,46,9,111,0.4204,30,3,6,2,0.7583,1
ACC05966,522,43,4363.21,24,19,83965.42,82096.39,11,8,1,4,0.0579,2,0,1,0,0.1558,0
ACC05967,428,27,7477.89,12,15,114289.61,101155.81,11,10,4,2,0.0298,1,0,0,0,0.46,0
ACC05968,794,45,2409.61,17,28,50157.43,70065.33,2,24,3,0,0.0818,1,0,0,0,0.2499,0
ACC05969,938,35,4474.88,19,16,107709.24,63852.05,3,10,0,6,0.0294,0,2,2,2,0.2336,0
ACC05970,38,277,22678.17,201,76,5672860.55,1699272.17,191,69,11,88,0.3134,17,7,5,4,0.9608,1
ACC05971,117,460,17053.16,328,132,6628691.06,2638846.89,279,124,20,188,0.3981,13,6,1,5,0.859,1
ACC05972,189,407,22882.59,308,99,6645900.52,2535890.42,288,93,11,137,0.4164,24,6,2,6,0.9244,1
ACC05973,1599,32,3834.14,17,15,49583.87,55534.15,5,11,1,1,0.0673,2,0,2,0,0.5496,0
ACC05974,210,154,18110.23,111,43,1860976.78,963063.61,78,36,15,72,0.6377,19,1,7,7,0.7074,1
ACC05975,2786,48,2169.34,20,28,54193.48,61633.68,8,12,2,2,0.0163,4,0,0,3,0.2296,0
ACC05976,1165,41,2164.17,15,26,27271.4,66351.8,2,13,1,2,0.1292,1,0,2,0,0.3594,0
ACC05977,1275,173,4696.43,65,108,281601.95,414318.79,31,55,0,1,0.0113,2,1,2,1,0.105,0
ACC05978,1148,47,842.2,28,19,19137.14,18448.61,11,2,3,2,0.0232,2,1,1,0,0.2351,0
ACC05979,894,43,3236.84,27,16,83938.2,44156.75,7,7,3,0,0.0487,3,1,1,0,0.284,0
ACC05980,156,487,19053.73,357,130,7568975.22,2838812.73,310,119,17,186,0.183,30,4,5,5,0.7037,1
ACC05981,1001,55,1207.52,25,30,28633.63,28702.86,11,22,1,1,0.1142,1,2,0,2,0.126,0
ACC05982,300,34,1358.22,16,18,22140.8,26627.94,7,13,0,0,0.0436,0,1,0,1,0.1549,0
ACC05983,13,344,14985.89,268,76,3700097.43,1176988.75,180,59,13,125,0.1634,21,5,7,9,0.8511,1
ACC05984,2122,24,1677.35,10,14,20980.19,22338.16,2,12,1,2,0.0435,1,0,2,0,0.0623,0
ACC05985,182,84,5287.68,33,51,180836.42,222195.86,13,36,1,2,0.0452,1,0,0,1,0.1493,0
ACC05986,185,493,19348.11,315,178,6477949.59,3083220.78,295,138,16,185,0.276,31,9,7,4,0.8452,1
ACC05987,806,28,1031.18,13,15,16348.31,13597.56,2,9,1,2,0.0243,1,0,2,2,0.1867,0
ACC05988,1026,113,4875.79,52,61,253035.24,368610.4,28,36,0,2,0.0239,1,2,1,2,0.2354,0
ACC05989,156,37,2801.46,17,20,51262.18,62508.21,2,7,4,2,0.0372,3,0,1,2,0.1717,0
ACC05990,483,80,1525.49,31,49,61855.76,63338.04,13,30,0,5,0.0511,3,0,0,1,0.319,0
ACC05991,464,178,4051.92,123,55,546989.56,200291.96,105,55,15,84,0.2895,24,12,5,4,0.8495,1
ACC05992,674,26,2102.86,15,11,35222.53,22819.04,9,3,1,5,0.1311,2,0,3,2,0.2594,0
ACC05993,76,193,23771.01,99,94,2202489.83,2639880.48,99,94,8,65,0.3209,26,6,3,5,0.6345,1
ACC05994,1660,87,2469.23,43,44,114465.51,130593.69,23,26,0,0,0.0115,2,0,0,0,0.384,0
ACC05995,440,27,4910.21,14,13,84849.69,62395.39,7,8,3,4,0.0687,1,0,1,0,0.1813,0
ACC05996,1050,40,1471.36,22,18,32540.19,24794.76,12,5,0,3,0.0702,1,0,1,0,0.6106,0
ACC05997,237,208,23073.38,160,48,3863697.78,1034449.71,133,45,16,73,0.4125,23,8,1,3,0.6579,1
ACC05998,546,705,3912.39,539,166,2374477.84,757620.82,453,151,16,292,0.532,29,5,1,4,0.756,1
ACC05999,539,126,2262.73,57,69,97442.56,121345.91,21,40,0,2,0.1233,1,1,1,0,0.2288,0
ACC06000,213,230,25288.53,147,83,3233671.95,2472575.27,114,67,15,93,0.3343,23,9,7,5,0.8452,1
ACC06001,629,68,2906.77,37,31,92139.31,116088.16,11,22,1,2,0.0625,1,0,2,0,0.291,0
ACC06002,1142,53,2482.9,28,25,78753.46,80292.98,14,17,1,5,0.0394,4,0,2,2,0.1128,0
ACC06003,921,44,6099.81,21,23,108862.72,135573.06,9,14,0,3,0.0691,4,0,0,1,0.4328,0
ACC06004,1039,58,3296.81,28,30,119769.4,116880.04,7,13,0,3,0.0377,0,2,0,1,0.4405,0
ACC06005,457,17,4365.2,10,7,38251.2,29214.6,10,2,2,2,0.0392,1,0,3,0,0.3622,0
ACC06006,2200,86,1326.75,32,54,45683.69,78107.15,14,24,2,3,0.0465,1,1,1,0,0.1129,0
ACC06007,178,271,20862.68,147,124,3825025.41,2210042.83,131,124,12,91,0.3018,20,9,2,2,0.7819,1
ACC06008,1186,54,2974.21,22,32,50522.96,123154.25,12,20,3,1,0.0137,1,0,2,0,0.1172,0
ACC06009,2173,56,2269.78,20,36,47556.38,101191.87,2,25,1,2,0.0788,3,0,1,0,0.1986,0
ACC06010,504,35,2493.3,19,16,47328.41,40354.88,10,16,2,1,0.0335,4,2,2,0,0.3162,0
ACC06011,96,148,12331.24,113,35,1222487.93,479368.44,95,19,11,65,0.4712,31,7,10,3,0.9711,1
ACC06012,1692,27,3075.21,12,15,28453.74,46903.78,11,11,6,2,0.026,1,3,1,0,0.1251,0
ACC06013,336,656,11534.09,465,191,5996459.47,2706595.63,424,157,8,244,0.3929,22,9,3,4,0.8546,1
ACC06014,834,27,1308.15,17,10,21413.15,10293.2,7,9,2,2,0.0251,1,0,3,1,0.5489,0
ACC06015,1299,70,1713.08,25,45,37428.33,92001.96,9,19,1,0,0.0334,2,0,0,0,0.247,0
ACC06016,666,46,808.32,26,20,18452.78,12908.1,13,11,3,2,0.0384,4,0,2,1,0.2832,0
ACC06017,882,34,1997.97,19,15,50117.98,27511.74,7,15,2,1,0.0851,2,0,1,0,0.1464,0
ACC06018,1400,22,1035.86,9,13,8605.7,10729.03,7,13,2,1,0.042,2,0,1,0,0.2979,0
ACC06019,1220,49,4391.94,25,24,101008.6,93709.74,14,11,4,0,0.043,2,0,2,0,0.3908,0
ACC06020,561,39,605.77,14,25,7816.57,16520.7,7,11,5,1,0.0542,2,0,0,0,0.3344,0
ACC06021,777,59,4499.21,32,27,185354.25,94516.0,8,12,2,2,0.0662,0,1,0,0,0.2568,0
ACC06022,1562,40,1337.41,21,19,33859.82,25326.53,11,7,2,2,0.0658,1,1,0,1,0.1625,0
ACC06023,583,79,2376.61,34,45,106514.58,79103.84,10,27,2,5,0.0437,1,0,1,0,0.2121,0
ACC06024,1568,22,2190.74,8,14,23480.53,22895.85,2,2,0,4,0.0214,1,0,1,2,0.2723,0
ACC06025,584,67,4418.57,43,24,188987.8,116893.75,9,14,3,4,0.0586,2,0,2,0,0.3272,0
ACC06026,307,61,3751.16,30,31,115522.66,107901.22,9,12,6,2,0.0259,1,1,2,2,0.1569,0
ACC06027,47,262,20553.35,171,91,3301062.91,2148809.75,124,79,17,92,0.4493,23,6,2,11,0.8831,1
ACC06028,975,25,1513.0,14,11,24563.89,11893.05,2,11,0,2,0.0864,1,0,0,2,0.4299,0
ACC06029,791,47,1245.48,22,25,30691.45,40471.87,13,12,3,1,0.0709,2,2,0,0,0.1231,0
ACC06030,1573,31,1309.52,17,14,26358.27,21164.37,11,2,2,3,0.0102,1,1,2,0,0.2037,0
ACC06031,692,28,2063.35,16,12,39897.86,18669.46,2,3,6,0,0.0076,2,0,2,2,0.3728,0
ACC06032,676,26,1670.44,13,13,25381.06,27759.53,10,4,1,1,0.0217,4,1,0,1,0.2564,0
ACC06033,858,175,1355.04,79,96,131940.07,116027.4,35,64,2,2,0.0415,2,1,1,0,0.2347,0
ACC06034,624,31,9937.76,14,17,139045.76,164641.34,10,3,3,3,0.0241,0,2,0,1,0.4383,0
ACC06035,474,16,2766.38,6,10,19391.65,22106.74,2,8,4,2,0.0516,2,1,1,0,0.1115,0
ACC06036,1520,62,1393.47,23,39,30004.27,67353.93,15,19,2,1,0.0945,0,1,2,1,0.2848,0
ACC06037,957,92,1938.14,47,45,91195.29,73654.22,22,25,6,0,0.1517,1,0,4,0,0.1896,0
ACC06038,627,19,1423.71,11,8,16644.13,11037.85,2,2,1,4,0.0424,3,1,0,0,0.4077,0
ACC06039,725,16,4684.84,8,8,43427.7,43962.7,5,8,0,2,0.0659,1,1,1,1,0.1293,0
ACC06040,972,26,1945.1,9,17,17923.62,38005.75,5,14,3,4,0.0857,1,0,1,0,0.238,0
ACC06041,1567,29,1854.45,10,19,21114.41,43914.48,2,8,2,2,0.0335,0,1,1,0,0.1753,0
ACC06042,679,310,17941.23,187,123,3377664.98,2163019.46,156,118,12,129,0.5783,16,7,4,4,0.8833,1
ACC06043,3226,86,4498.22,50,36,264592.96,189631.08,28,23,2,2,0.0332,1,1,2,0,0.32,0
ACC06044,955,58,1616.71,21,37,39705.94,76158.95,6,16,3,5,0.0442,2,1,1,0,0.1284,0
ACC06045,90,312,37260.22,205,107,7761916.61,4020385.23,180,78,13,114,0.4642,16,4,7,1,0.7678,1
ACC06046,1008,102,2400.88,44,58,105765.84,110569.52,20,30,2,2,0.0204,0,0,2,3,0.2563,0
ACC06047,904,51,6438.72,24,27,139674.99,128083.9,5,25,5,2,0.0328,1,0,2,1,0.3286,0
ACC06048,1876,23,3253.02,10,13,31132.89,53637.61,3,5,1,3,0.0656,1,0,1,1,0.2483,0
ACC06049,139,239,20652.32,147,92,3760551.24,2347299.63,147,59,9,98,0.3869,20,4,8,3,0.9429,1
ACC06050,2621,78,1848.71,40,38,64171.41,69801.54,11,15,4,4,0.0501,4,0,0,1,0.2663,0
ACC06051,161,268,11544.71,181,87,2275007.63,1181164.42,157,82,15,101,0.1935,20,7,7,4,0.8209,1
ACC06052,2080,53,2164.07,28,25,45449.53,54419.92,11,15,0,1,0.0565,2,1,1,0,0.3463,0
ACC06053,949,68,2554.15,42,26,124714.04,85987.67,19,9,2,1,0.0581,2,0,1,1,0.4611,0
ACC06054,1648,50,8873.33,30,20,223187.55,207342.63,13,14,3,2,0.0133,0,1,0,0,0.3897,0
ACC06055,1958,73,4938.03,32,41,127508.87,232226.11,8,23,0,1,0.0304,2,1,1,2,0.2298,0
ACC06056,5000,47,1722.28,17,30,32151.17,57433.37,11,16,1,1,0.1023,1,0,3,0,0.1182,0
ACC06057,1723,16,1892.33,9,7,19426.12,15486.27,9,3,4,1,0.0792,1,1,0,3,0.2424,0
ACC06058,4574,37,8172.62,23,14,206997.49,134403.96,22,2,0,1,0.0348,3,2,0,0,0.1192,0
ACC06059,112,217,10809.55,162,55,1789273.97,547354.85,119,55,16,81,0.3065,28,8,4,2,0.9674,1
ACC06060,224,1012,18894.67,696,316,14992865.83,5445319.72,572,293,15,358,0.3944,26,7,3,1,0.8767,1
ACC06061,279,18,1164.69,11,7,12968.03,6035.65,2,7,1,2,0.1015,0,1,1,3,0.3573,0
ACC06062,1082,43,2674.18,23,20,49927.81,57733.38,12,15,0,3,0.0696,0,0,2,1,0.1341,0
ACC06063,859,33,4621.74,13,20,72376.0,103886.99,10,5,0,4,0.1176,3,0,0,1,0.2712,0
ACC06064,572,47,2518.5,29,18,67965.5,54261.25,6,17,2,4,0.0569,1,0,2,1,0.2517,0
ACC06065,675,70,1681.63,26,44,53167.68,82032.04,16,22,5,1,0.1162,1,1,0,0,0.5115,0
ACC06066,205,491,5909.78,312,179,1932855.4,923138.29,281,170,17,190,0.2991,24,4,4,1,0.7325,1
ACC06067,999,49,2487.85,17,32,51486.85,102509.6,2,17,1,2,0.0358,0,0,0,1,0.4196,0
ACC06068,679,37,1058.94,19,18,17801.55,18684.05,7,18,2,1,0.0767,4,2,1,1,0.3125,0
ACC06069,1768,39,3207.14,20,19,64808.72,75744.98,8,10,2,1,0.0473,1,0,2,2,0.2355,0
ACC06070,629,35,2672.9,21,14,72019.74,41543.43,5,14,2,4,0.0529,0,1,1,1,0.3541,0
ACC06071,505,19,4907.09,7,12,40167.71,56968.53,4,12,1,3,0.0073,3,1,0,0,0.5504,0
ACC06072,245,356,11500.68,209,147,2187545.98,2017427.46,172,122,13,118,0.4204,24,7,1,7,0.9573,1
ACC06073,646,131,713.8,63,68,45457.98,45441.6,35,39,0,3,0.0156,2,0,0,1,0.3125,0
ACC06074,3882,22,2120.06,12,10,28861.14,19952.5,8,8,2,0,0.0562,0,0,0,1,0.3016,0
ACC06075,642,37,5558.83,16,21,99960.1,129355.3,11,7,6,1,0.019,0,1,3,1,0.1696,0
ACC06076,663,78,3395.0,41,37,167986.86,113377.73,22,16,0,1,0.0273,0,0,3,1,0.0276,0
ACC06077,86,249,7221.68,188,61,1516074.76,476558.22,174,44,14,109,0.3955,17,5,8,1,0.7538,1
ACC06078,1292,44,1232.5,16,28,18435.95,40357.98,4,16,0,1,0.0518,2,0,0,3,0.2332,0
ACC06079,286,359,26291.54,180,179,4535139.49,5014199.72,145,148,9,144,0.3393,22,7,5,3,0.8192,1
ACC06080,94,216,31349.25,123,93,4218398.34,3006610.0,102,82,12,82,0.5081,24,8,6,5,0.9206,1
ACC06081,286,36,2879.42,19,17,47239.61,47175.62,10,15,1,2,0.0922,2,0,1,0,0.2516,0
ACC06082,521,23,2514.01,10,13,33214.58,32566.88,10,5,2,2,0.0661,0,2,1,3,0.282,0
ACC06083,286,31,2036.49,14,17,32251.95,29456.82,10,4,2,1,0.0249,0,0,1,1,0.2997,0
ACC06084,40,437,13016.9,278,159,3409515.47,1891363.9,250,131,7,155,0.3233,27,6,10,3,0.755,1
ACC06085,988,203,14568.68,137,66,1815960.36,1018181.13,107,65,19,77,0.5259,22,6,4,4,0.6583,1
ACC06086,722,25,855.82,14,11,11933.87,7733.56,2,4,2,0,0.013,4,0,0,1,0.3476,0
ACC06087,410,34,3231.87,19,15,70176.8,34223.09,2,2,4,2,0.0472,2,0,2,1,0.1871,0
ACC06088,455,228,10504.65,180,48,2326629.52,429482.6,134,48,10,99,0.2087,30,1,7,2,0.9113,1
ACC06089,204,259,11213.19,194,65,2019582.63,695573.69,158,49,16,82,0.3374,32,10,6,7,0.9407,1
ACC06090,130,549,11193.81,353,196,3383089.33,2519530.14,314,185,17,214,0.6014,30,6,2,8,0.8949,1
ACC06091,495,58,7370.19,37,21,256751.27,122123.09,12,11,1,3,0.0208,3,2,0,1,0.113,0
ACC06092,813,70,6012.01,39,31,245983.93,229965.29,22,18,1,3,0.1365,2,0,2,1,0.148,0
ACC06093,522,60,2891.08,32,28,73971.02,65384.21,20,13,2,4,0.073,0,1,0,0,0.0851,0
ACC06094,962,66,4873.65,25,41,126379.16,218861.21,15,22,4,3,0.0483,3,0,0,0,0.4036,0
ACC06095,169,333,18229.55,224,109,3717217.64,1984029.53,184,98,14,135,0.415,19,5,4,6,0.783,1
ACC06096,1392,17,1829.69,6,11,12313.88,22045.1,6,2,1,4,0.0252,1,0,2,0,0.0781,0
ACC06097,3629,40,2724.5,21,19,76990.2,49410.31,18,16,2,5,0.0247,3,1,4,0,0.5948,0
ACC06098,2260,52,2440.22,29,23,72850.09,64397.82,2,15,3,3,0.013,1,1,1,1,0.1339,0
ACC06099,1326,45,2157.11,17,28,37664.55,58831.1,9,16,3,0,0.0209,3,3,1,1,0.359,0
ACC06100,346,126,2308.78,78,48,242896.73,129333.73,30,15,3,0,0.0125,2,0,2,1,0.303,0
ACC06101,205,117,9722.61,71,46,758424.8,474939.45,49,37,10,52,0.5493,27,1,3,4,0.9049,1
ACC06102,1154,37,1443.13,13,24,17912.98,36350.16,10,18,3,3,0.0389,1,1,1,1,0.3762,0
ACC06103,1805,28,2225.35,11,17,23320.42,47925.76,2,12,3,3,0.0619,1,0,1,0,0.1135,0
ACC06104,1143,34,5122.76,17,17,114716.15,76938.94,8,6,2,1,0.0099,2,1,2,0,0.3166,0
ACC06105,995,93,998.59,36,57,43330.48,41135.59,18,27,1,3,0.0633,1,1,2,1,0.1021,0
ACC06106,1064,31,751.14,11,20,10440.92,12912.39,5,20,1,2,0.035,1,0,2,0,0.2686,0
ACC06107,863,62,1646.6,38,24,61359.93,28988.85,20,15,2,1,0.1236,1,1,1,0,0.2056,0
ACC06108,47,441,12653.65,270,171,3188884.96,2612684.99,251,152,21,162,0.2638,28,3,6,4,0.9407,1
ACC06109,80,303,11873.39,186,117,2659540.43,1523641.2,156,104,16,107,0.6771,25,8,5,1,0.9234,1
ACC06110,234,40,1596.94,14,26,19284.88,31604.95,9,16,3,1,0.0399,1,0,1,1,0.3373,0
ACC06111,365,74,1693.37,31,43,43290.99,91476.62,8,33,0,2,0.1013,1,0,1,1,0.3861,0
ACC06112,239,394,17847.79,208,186,3849081.46,3660722.99,157,166,18,141,0.7406,20,7,4,6,0.45,1
ACC06113,1058,79,1500.64,50,29,58553.33,32117.35,21,19,5,0,0.0181,1,1,1,1,0.2279,0
ACC06114,1065,33,1169.22,18,15,24802.37,17896.15,3,7,2,2,0.0236,1,0,2,0,0.3684,0
ACC06115,1763,57,1221.44,22,35,29938.3,51370.77,2,23,0,0,0.0512,2,0,0,0,0.1153,0
ACC06116,473,21,726.37,10,11,7877.2,9204.13,2,9,1,2,0.0274,1,0,0,0,0.1743,0
ACC06117,901,40,1953.01,18,22,28250.48,53990.28,6,10,7,2,0.0722,2,0,1,1,0.1519,0
ACC06118,1365,37,2183.03,21,16,61704.92,27952.05,14,2,5,0,0.0205,1,0,3,1,0.2078,0
ACC06119,65,256,22045.25,178,78,3902923.89,1516497.14,159,78,14,95,0.4713,17,4,9,7,0.7852,1
ACC06120,107,272,27622.8,166,106,4717105.89,3237409.39,144,100,12,102,0.1964,32,5,3,3,0.8798,1
ACC06121,915,80,8271.08,32,48,345411.66,431113.37,15,25,1,1,0.0144,2,0,0,1,0.2256,0
ACC06122,513,300,751.83,109,191,62135.04,163811.39,41,115,1,3,0.062,1,0,3,0,0.2628,0
ACC06123,210,104,22937.24,69,35,1736982.18,848836.41,51,27,17,48,0.6572,25,9,4,7,0.8772,1
ACC06124,445,19,1614.32,12,7,19186.7,8543.1,2,7,1,1,0.0462,2,0,2,0,0.264,0
ACC06125,1067,34,3976.66,20,14,106846.0,40121.07,10,7,1,0,0.0704,2,0,0,1,0.3488,0
ACC06126,1329,63,3133.05,37,26,126842.81,84127.96,18,23,1,3,0.0331,3,1,2,0,0.2889,0
ACC06127,2095,90,5233.16,48,42,243099.54,218169.53,17,25,3,0,0.0342,0,1,1,1,0.0891,0
ACC06128,1144,21,1510.54,13,8,26126.95,14781.12,2,8,1,0,0.009,0,2,0,2,0.1038,0
ACC06129,173,182,9726.23,133,49,1397289.52,480336.48,102,33,12,65,0.441,19,2,5,2,0.9012,1
ACC06130,24,381,4302.43,296,85,1431102.95,408695.12,267,73,10,132,0.2996,33,4,8,7,0.9291,1
ACC06131,2928,41,6605.84,22,19,181155.33,103611.52,2,7,4,3,0.0617,2,0,2,1,0.383,0
ACC06132,614,35,11070.48,21,14,249101.06,164185.23,20,7,2,4,0.0645,3,1,1,0,0.4577,0
ACC06133,68,606,26513.28,476,130,15742899.86,3843748.97,406,118,11,240,0.5303,29,10,6,6,0.7272,1
ACC06134,40,213,12299.27,160,53,2074882.45,800805.59,152,36,12,81,0.3753,23,7,6,6,0.8891,1
ACC06135,32,186,12379.9,147,39,1737381.03,543655.01,111,39,13,82,0.2474,21,8,7,1,0.8279,1
ACC06136,2310,62,1041.7,35,27,30884.52,21145.13,18,16,4,3,0.0424,0,2,2,1,0.4065,0
ACC06137,770,95,7477.74,49,46,362894.14,282699.8,16,24,0,2,0.0029,1,0,1,1,0.4375,0
ACC06138,314,28,1891.19,14,14,19957.0,26712.36,6,13,2,2,0.048,0,0,1,1,0.128,0
ACC06139,1050,68,3032.05,23,45,93123.76,146862.38,11,22,1,2,0.0706,3,0,1,0,0.1541,0
ACC06140,4647,79,5788.39,29,50,212790.67,239124.52,19,20,1,0,0.1327,2,0,0,1,0.1552,0
ACC06141,1010,230,4179.8,93,137,449315.11,409039.89,42,87,2,0,0.0232,3,0,1,0,0.201,0
ACC06142,215,56,2620.47,33,23,85501.65,69130.39,14,12,1,1,0.0612,1,0,1,1,0.1389,0
ACC06143,422,91,2897.33,57,34,140072.18,127997.75,25,19,5,2,0.0221,4,0,0,1,0.415,0
ACC06144,698,39,9895.41,25,14,231497.11,135822.98,5,9,1,1,0.0163,1,0,0,0,0.1706,0
ACC06145,163,212,8652.96,133,79,1242439.79,777673.12,125,75,8,79,0.2725,19,7,1,3,0.9652,1
ACC06146,1415,96,1552.68,42,54,74545.28,107895.94,14,32,3,1,0.0427,3,0,3,0,0.3533,0
ACC06147,43,250,7815.46,144,106,1291320.96,1024675.99,116,106,11,111,0.5148,25,7,5,6,0.9322,1
ACC06148,1473,45,8440.29,26,19,220353.92,126877.02,8,3,1,1,0.0122,1,1,0,2,0.3265,0
ACC06149,1921,64,2486.86,23,41,71042.31,128003.43,17,27,1,3,0.0533,0,0,0,0,0.1521,0
ACC06150,965,26,1081.22,16,10,15683.63,8207.52,14,2,1,3,0.0843,2,0,0,0,0.2902,0
ACC06151,749,20,2560.64,9,11,20978.52,33372.01,5,8,1,3,0.0262,0,0,1,0,0.4569,0
